ts,Label,Site,Customer
2023-06-17 22:14:34,complete,H1,P1
2023-06-17 22:14:45,eating dinner,H1,P1
2023-06-17 22:15:00,dining fan on,H1,P1
2023-06-17 22:28:55,cleaning table,H1,P1
2023-06-17 22:30:04,dining fan off,H1,P1
2023-06-17 22:30:20,washing dishes,H1,P1
2023-06-17 22:36:07,complete,H1,P1
2023-06-17 22:36:18,cleaning kitchen,H1,P1
2023-06-17 22:39:47,closing kitchen,H1,P1
2023-06-17 22:45:05,going to sleep,A7,P34
2023-06-17 23:00:22,going to sleep ,H1,P1
2023-06-18 07:02:01,going to wake up,H1,P1
2023-06-18 07:02:19,bedroom fan off ,H1,P1
2023-06-18 07:03:29,normal weather,H1,P1
2023-06-18 07:27:38,mapping house,H1,P1
2023-06-18 09:55:38,making lau ghonto,H6,P13 
2023-06-18 10:04:59,making fish curry ,H6,P13 
2023-06-18 10:08:45,making fish curry ,H6,P13 
2023-06-18 10:29:59,cutting vegetables,H1,P1
2023-06-18 10:30:23,dining plan on,H1,P1
2023-06-18 10:48:24,cutting complete,H1,P1
2023-06-18 10:48:35,dining fan of,H1,P1
2023-06-18 10:55:00,cooking sag,H1,P1
2023-06-18 11:22:21,sag complete,H1,P1
2023-06-18 11:25:42,frying fish,H1,P1
2023-06-18 11:39:24,boiling tea,A7,P34
2023-06-18 11:41:31,complete,H1,P1
2023-06-18 11:41:42,completed,A7,P34
2023-06-18 11:42:14,boiling egg,A7,P34
2023-06-18 11:46:27,cooking rice in pressure cooker,H1,P1
2023-06-18 11:54:27,completed,A7,P34
2023-06-18 11:54:53,boiling Masoor dal,A7,P34
2023-06-18 11:58:09,rice complete,H1,P1
2023-06-18 11:59:03,making sorshe,H1,P1
2023-06-18 12:00:20,completed,A7,P34
2023-06-18 12:11:27,complete,H1,P1
2023-06-18 12:11:44,heating rice,H1,P1
2023-06-18 12:14:23,frying potato,A7,P34
2023-06-18 12:16:32,complete,H1,P1
2023-06-18 12:18:49,boiling ladies finger in pressure cooker,H1,P1
2023-06-18 12:21:58,complete,H1,P1
2023-06-18 12:25:15,Frying Completed,A7,P34
2023-06-18 12:32:45,bedroom fan on,H1,P1
2023-06-18 12:37:17,completed egg curry,A7,P34
2023-06-18 12:37:37,boiling rice,A7,P34
2023-06-18 13:13:12,rice completed,A7,P34
2023-06-18 13:25:29,rice completed,A7,P34
2023-06-18 13:27:39,bedroom fan of,H1,P1
2023-06-18 13:27:52,dining fan on,H1,P1
2023-06-18 13:28:11,eating rice,H1,P1
2023-06-18 13:49:33,cling dining table,H1,P2
2023-06-18 13:49:42,bedroom fan on,H1,P2
2023-06-18 13:54:18,cleaning table,H1,P1
2023-06-18 13:56:02,dining fan off,H1,P1
2023-06-18 16:40:02,making tea,H1,P1
2023-06-18 16:45:54,dining fan on,H1,P1
2023-06-18 16:56:57,washing dishes,H1,P1
2023-06-18 17:06:05,complete,H1,P1
2023-06-18 18:32:28,making tea,A7,P34
2023-06-18 18:34:41,completed,A7,P34
2023-06-18 18:34:58,boiling dal,A7,P34
2023-06-18 18:37:41,completed,A7,P34
2023-06-18 18:37:46,drinking tea,A7,P34
2023-06-18 20:56:18,dining fan on,H1,P1
2023-06-18 20:56:35,eating dinner,H1,P1
2023-06-18 20:56:43,Tandoori and Tadka,H1,P1
2023-06-18 21:05:10,cleaning table,H1,P1
2023-06-18 21:12:56,closing kitchen,H1,P1
2023-06-18 21:21:56,dining fan off,H1,P1
2023-06-18 22:15:19,having dinner,A7,P34
2023-06-18 22:41:15,bedroom fan on,H1,P1
2023-06-18 22:41:20,going to sleep,H1,P2
2023-06-19 01:42:00,going to sleep,A7,P34
2023-06-18 15:24:58,luchi frying at kitchen 12 noon,H9,P19
2023-06-18 15:25:11,door opening at 1.30 at kitchen,H9,P19
2023-06-18 15:25:28,tea making at kitchen at 1 pm,H9,P19
2023-06-19 06:06:37,making tea,H1,P1
2023-06-19 06:07:00,cloudy weather,H1,P1
2023-06-19 06:07:20,complete,H1,P1
2023-06-18 22:51:46,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:51:46,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:51:51,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:51:53,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:51:53,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:51:55,tea making at 7 pm kitchen,H9,P19
2023-06-18 22:52:05,rice boiling at 8 pm kitchen,H9,P19
2023-06-18 22:52:13,chicken curry at 10 pm,H9,P19
2023-06-18 22:52:13,chicken curry at 10 pm,H9,P19
2023-06-18 22:52:21,chicken curry at 10 pm,H9,P19
2023-06-19 11:13:06,sweeping house,H1,P1
2023-06-19 11:21:17,mopping house,H1,P1
2023-06-19 11:30:27,dining fan on,H1,P1
2023-06-19 11:37:11,complete,H1,P1
2023-06-19 11:37:39,dining fan of,H1,P1
2023-06-19 12:19:38,lighting dhup stick,H1,P1
2023-06-19 12:31:43,making Dal in pressure cooker,H1,P1
2023-06-19 12:46:44,heating dal,H1,P1
2023-06-19 12:51:49,complete,H1,P1
2023-06-19 12:52:01,boiling potato,H1,P1
2023-06-19 12:58:53,complete,H1,P1
2023-06-19 13:02:42,making poster,H1,P1
2023-06-19 13:07:48,Posto complete,H1,P1
2023-06-19 13:08:01,cooking rice in pressure cooker,H1,P1
2023-06-19 13:12:31,cooking rice in pressure cooker,H1,P1
2023-06-19 13:25:27,complete,H1,P1
2023-06-19 13:37:02,heating rice,H1,P1
2023-06-19 13:41:06,complete,H1,P1
2023-06-19 13:49:42,dining fane on,H1,P1
2023-06-19 13:50:00,eating rice,H1,P1
2023-06-19 13:58:25,cleaning table,H1,P1
2023-06-19 13:58:37,dining fan off,H1,P1
2023-06-19 14:00:23,bedroom fan on,H1,P2
2023-06-19 17:50:51,making tea,H1,P1
2023-06-19 17:51:41,complete,H1,P1
2023-06-19 18:53:39,bedroom fan on,H1,P1
2023-06-19 18:54:12,devolina reading,H1,P1
2023-06-19 18:54:24,lighting dhup stick,H1,P1
2023-06-19 20:10:57,bedroom fan off,H1,P1
2023-06-19 20:14:17,bedroom fan on,H1,P2
2023-06-19 20:29:33,cutting potato,H1,P1
2023-06-19 20:38:08,boiling potato,H1,P1
2023-06-19 20:42:13,complete,H1,P1
2023-06-19 20:45:32,making curry,H1,P1
2023-06-19 20:53:24,complete,H1,P1
2023-06-19 21:07:12,making roti,H1,P1
2023-06-19 21:18:34,Roti complete,H1,P2
2023-06-19 21:18:42,eating dinner,H1,P2
2023-06-19 21:18:56,bedroom switch off,H1,P2
2023-06-19 21:44:11,washing dishes,H1,P1
2023-06-19 21:50:42,complete,H1,P1
2023-06-19 21:50:53,closing kitchen,H1,P1
2023-06-19 18:15:20,luchi frying at kitchen,H9,P19
2023-06-19 21:41:39,tea making at kitchen 9 pm,H9,P19
2023-06-20 08:21:48,cooking rice and pressure cooker,H1,P1
2023-06-20 08:32:06,complete,H1,P1
2023-06-20 08:43:21,frying ng ladies finger and potato,H1,P1
2023-06-20 08:52:32,bowling them in pressure cooker,H1,P1
2023-06-20 09:00:02,complete,H1,P1
2023-06-20 09:00:40,heating rice,H1,P1
2023-06-20 09:03:52,complete,H1,P1
2023-06-20 09:06:28, frying onion ginger garlic and heating curry,H1,P1
2023-06-20 09:16:06,complete,H1,P1
2023-06-20 09:27:17,frying fish,H1,P1
2023-06-20 09:27:18,frying fish,H1,P1
2023-06-20 09:31:37,dining fan on,H1,P1
2023-06-20 09:31:51,eating rice,H1,P1
2023-06-20 09:50:38, cleaning table,H1,P1
2023-06-20 10:15:46,sweeping house,H1,P1
2023-06-20 10:26:11,mapping house,H1,P1
2023-06-20 10:32:30,dining fan on,H1,P1
2023-06-20 10:38:21,complete,H1,P1
2023-06-20 10:43:07,bedroom fan on,H1,P1
2023-06-20 10:43:48,Debolina reading,H1,P1
2023-06-20 11:11:05,lighting dhup stick,H1,P1
2023-06-20 11:13:48,frying fish,H1,P1
2023-06-20 00:47:01,frying and cooking at 11 pm kitchen,H9,P19
2023-06-20 16:25:09,bedroom fan off,H1,P1
2023-06-20 18:42:59,lighting dhup stick,H1,P1
2023-06-20 19:13:50,making dal,H1,P1
2023-06-20 22:35:36,making roti,H1,P1
2023-06-20 22:40:56,complete,H1,P1
2023-06-20 22:41:34,heating dal,H1,P1
2023-06-20 22:49:46,complete,H1,P1
2023-06-20 22:50:02,dining fan on,H1,P1
2023-06-20 22:50:27,eating dinner,H1,P1
2023-06-20 23:02:43,cleaning table,H1,P1
2023-06-20 23:06:24,dining fan of,H1,P2
2023-06-20 23:06:37,bedroom fan on,H1,P2
2023-06-20 23:06:43,washing dishes,H1,P2
2023-06-20 23:17:38,closing kitchen,H1,P1
2023-06-20 13:40:06,breakfast frying at 10 am kitchen,H9,P19
2023-06-20 13:40:22,tea making at 1 pm kitchen,H9,P19
2023-06-20 13:40:35,simultaneous window open kitchen,H9,P19
2023-06-21 06:25:23,wake up,H1,P1
2023-06-21 06:25:41,bedroom fan off,H1,P1
2023-06-21 06:26:37,temaking,H1,P1
2023-06-21 06:33:21,tea complete,H1,P1
2023-06-21 06:33:38,taking tea in bedroom,H1,P1
2023-06-21 06:34:05,normal weather,H1,P1
2023-06-21 07:03:27,sweeping house,H1,P1
2023-06-21 07:16:35,mopping house,H1,P1
2023-06-21 07:32:29,complete,H1,P1
2023-06-21 07:42:07,cutting vegetables,H1,P1
2023-06-21 08:05:53,cooking rice,H1,P2
2023-06-21 08:08:25,cutting complete,H1,P1
2023-06-21 08:08:59,rice complete,H1,P2
2023-06-21 08:10:38,frying potato and Potal,H1,P1
2023-06-21 08:18:46,boiling them in pressure cooker,H1,P1
2023-06-21 08:20:41,heating rice,H1,P2
2023-06-21 08:24:41,complete,H1,P2
2023-06-21 08:24:57,frying ginger and curly,H1,P2
2023-06-21 08:31:03,complete,H1,P1
2023-06-21 08:32:21,frying potato and Corolla,H1,P1
2023-06-21 08:35:26,lighting dhup stick,H1,P1
2023-06-21 08:40:40,frying complete,H1,P1
2023-06-21 08:40:54,making sag,H1,P1
2023-06-21 08:53:31,sag complete,H1,P1
2023-06-21 09:29:18,dining fan on,H1,P1
2023-06-21 09:29:27,eating rice,H1,P1
2023-06-21 09:29:48,frying egg,H1,P1
2023-06-21 09:42:58,cleaning  table,H1,P1
2023-06-21 09:48:12,dining fan off,H1,P1
2023-06-21 09:48:20,washing dishes,H1,P1
2023-06-21 09:51:43,complete,H1,P1
2023-06-21 18:40:45,lighting dhup stick,H1,P1
2023-06-21 21:22:39,making ghugni,H1,P1
2023-06-21 21:57:43,  frying onion ginger garlic and hitt  heating ghugni,H1,P1
2023-06-21 22:35:25,making roti,H1,P1
2023-06-21 22:35:40,Roti complete,H1,P1
2023-06-21 22:35:58,dining fan on,H1,P1
2023-06-21 22:36:14,dinner,H1,P1
2023-06-21 22:49:32,cleaning table,H1,P1
2023-06-21 22:50:00,watching dishes,H1,P1
2023-06-21 22:50:21,dining fan of,H1,P1
2023-06-21 22:58:59,complete,H1,P1
2023-06-21 22:59:11,closing kitchen,H1,P1
2023-06-21 23:03:55,dining fan off,H1,P1
2023-06-22 08:15:22,cooking rice,H1,P2
2023-06-22 08:19:51,boiling ladies finger,H1,P2
2023-06-22 08:21:40,rice complex,H1,P2
2023-06-22 08:22:43,boiling complete,H1,P2
2023-06-22 08:27:36,boiling potato,H1,P2
2023-06-22 08:30:04,grinding Pashto,H1,P2
2023-06-22 08:31:11,boiling complete,H1,P2
2023-06-22 08:32:57,heting rice,H1,P2
2023-06-22 08:33:15,hitting rice,H1,P2
2023-06-22 08:41:14,making posto,H1,P1
2023-06-22 08:42:02,complete,H1,P1
2023-06-22 09:04:01,lighting dhup stick,H1,P1
2023-06-22 09:25:46,eating breakfast ,A5,P32
2023-06-22 09:25:47,eating breakfast ,A5,P32
2023-06-22 09:32:03,making dal,H1,P1
2023-06-22 09:37:56,complete,H1,P1
2023-06-22 09:50:03,fan off,A5,P32
2023-06-22 09:55:50,fan on,A5,P32
2023-06-22 11:05:07,fan off,A5,P32
2023-06-22 11:34:56,fan on,A5,P32
2023-06-22 11:54:53,fan off,A5,P32
2023-06-22 18:49:33,lighting dhup stick,H1,P1
2023-06-22 11:10:45,yesterday 10 am breakfast frying and boiling,H9,P19
2023-06-22 11:11:01,1 pm yesterday tea making,H9,P19
2023-06-22 11:11:24,roti making at kitchen,H9,P19
2023-06-22 11:11:46,breakfast egg boiling at 10.30 am and frying at kitchen,H9,P19
2023-06-23 11:44:59,fan off,A5,P32
2023-06-23 12:22:34,going out from room,A6,P33
2023-06-23 12:44:03,return to room,A6,P33
2023-06-23 13:18:01,going out from room ,A6,P33
2023-06-24 00:49:38,return to room,A6,P33
2023-06-24 07:39:49,mopping house,H1,P1
2023-06-24 08:39:44,lighting dhup stick ,H1,P1
2023-06-24 08:50:19,cooking rice in pressure cookers,H1,P1
2023-06-24 09:00:52,rice complete,H1,P1
2023-06-24 09:01:02,boiling potato,H1,P1
2023-06-24 09:10:35,complete,H1,P1
2023-06-24 09:22:42,hitting rice ,H1,P1
2023-06-24 09:29:30,making dal,H1,P1
2023-06-24 09:34:06,complete,H1,P1
2023-06-24 09:34:26,frying egg,H1,P1
2023-06-24 09:35:06,daining fan on,H1,P1
2023-06-24 09:35:24,eating rice,H1,P1
2023-06-24 09:50:08,dining fan off,H1,P1
2023-06-24 09:51:18,bedroom fan on,H1,P1
2023-06-24 10:12:02,bedroom fan off,H1,P1
2023-06-24 10:17:42,frying posto,H1,P1
2023-06-24 10:25:24,complete,H1,P1
2023-06-24 10:25:36,dining fan on,H1,P1
2023-06-24 10:25:49,eating rice,H1,P1
2023-06-24 10:37:29,dining fan of,H1,P1
2023-06-24 13:14:31,going out from room ,A6,P33
2023-06-24 13:57:47,return to room ,A6,P33
2023-06-24 16:41:14,going out from room ,A6,P33
2023-06-24 18:58:10,lighting dhup stick,H1,P1
2023-06-24 20:17:47,boiling potato,H1,P1
2023-06-24 20:20:06,complete,H1,P1
2023-06-24 21:15:38,making curry,H1,P1
2023-06-24 21:32:51,roti making,H1,P2
2023-06-24 21:33:03,complete,H1,P2
2023-06-24 21:33:44,dining fan on,H1,P2
2023-06-24 21:34:18,eating dinner,H1,P2
2023-06-24 21:50:11,cleaning table,H1,P1
2023-06-24 21:51:51,dining fan off,H1,P1
2023-06-24 22:43:14,washing dishes,H1,P1
2023-06-24 22:56:28,complete,H1,P1
2023-06-24 22:56:44,closing kitchen,H1,P1
2023-06-25 01:50:17,return to room ,A6,P33
2023-06-25 06:38:21,going to wake up,H1,P2
2023-06-25 06:38:51,normal weather,H1,P2
2023-06-25 06:55:07,making tea,H1,P1
2023-06-25 06:59:11,tea complete,H1,P1
2023-06-25 06:59:51,taking tea in bedroom,H1,P1
2023-06-25 07:36:28,bedroom fan off,H1,P1
2023-06-25 07:41:53,sweeping house,H1,P1
2023-06-25 07:50:44,complete,H1,P1
2023-06-25 08:19:17,mopping house,H1,P1
2023-06-25 08:59:15,lighting dhup stick,H1,P1
2023-06-25 09:06:28,cooking rice,H1,P1
2023-06-25 09:21:46,complete,H1,P1
2023-06-25 09:44:21,heating rice,H1,P1
2023-06-25 09:47:21,complete,H1,P1
2023-06-25 09:51:48,Frying cauli flowerand potato,H1,P1
2023-06-25 10:08:52,making curry,H1,P1
2023-06-25 10:13:24,complete,H1,P1
2023-06-25 10:13:42,making sag,H1,P1
2023-06-25 10:20:33,complete,H1,P1
2023-06-25 10:21:06,frying potato and Corolla,H1,P1
2023-06-25 10:31:54,complete,H1,P1
2023-06-25 10:33:10,frying  onion ginger garlic and heating curry ,H1,P1
2023-06-25 10:40:23,complete,H1,P1
2023-06-25 10:41:17,flying fish,H1,P1
2023-06-25 10:48:38,eating rice,H1,P1
2023-06-25 10:48:49,dining fan on,H1,P1
2023-06-25 11:00:04,fish fry complete,H1,P1
2023-06-25 11:18:13,cleaning table,H1,P1
2023-06-25 11:34:08,dining fan off,H1,P1
2023-06-25 11:41:44,washing dishes,H1,P1
2023-06-25 11:48:55,complete,H1,P1
2023-06-25 16:38:45,making tea,H1,P1
2023-06-25 16:42:32,complete,H1,P1
2023-06-25 16:42:41,taking tea in bedroom,H1,P1
2023-06-25 16:49:19,making Suji,H1,P1
2023-06-25 17:04:50,dining fan on,H1,P1
2023-06-25 17:29:35,dining fan off ,H1,P1
2023-06-25 20:19:18,network down Wi-Fi off,H1,P1
2023-06-25 20:22:18,Wi-Fi is on,H1,P2
2023-06-25 20:35:13,cooking rice,H1,P1
2023-06-25 21:02:57,complete,H1,P1
2023-06-25 21:22:53,frying egg,H1,P1
2023-06-25 21:23:29,dining fan on,H1,P1
2023-06-25 21:24:38,egg fry complete,H1,P1
2023-06-25 21:28:20,eating dinner,H1,P1
2023-06-25 21:38:59,cleaning table,H1,P1
2023-06-25 21:56:07,dining fan off,H1,P1
2023-06-25 21:56:18,bedroom fan on,H1,P1
2023-06-25 21:56:31,washing dishes,H1,P1
2023-06-25 22:04:44,complete,H1,P1
2023-06-25 22:05:04,cleaning kitchen,H1,P1
2023-06-25 22:13:50,closing kitchen,H1,P2
2023-06-25 22:32:44,current of Wi-Fi down,H1,P1
2023-06-26 01:50:39,return to room ,A6,P33
2023-06-25 15:44:33,rice boiling now,H9,P19
2023-06-25 15:44:45,and then daal cooking,H9,P19
2023-06-26 06:55:07,wake up,H1,P1
2023-06-26 07:32:38,shipping house,H1,P1
2023-06-26 07:43:23,mapping house,H1,P1
2023-06-26 08:09:36,cooking rice,H1,P1
2023-06-26 08:20:55,daal making,H1,P1
2023-06-26 08:21:31,lighting dhup stick,H1,P1
2023-06-26 08:25:32,Dal complete,H1,P1
2023-06-26 08:26:19,making sabji,H1,P1
2023-06-26 08:38:15,hating rice,H1,P1
2023-06-26 08:43:59,rice complete,H1,P1
2023-06-26 09:12:15,flying egg,H1,P1
2023-06-26 09:15:12,complete,H1,P1
2023-06-26 09:15:25,dining fan on,H1,P1
2023-06-26 09:22:48,eating rice,H1,P1
2023-06-26 09:33:02,cleaning table,H1,P1
2023-06-26 09:33:03,cleaning table,H1,P1
2023-06-26 09:38:44,dining fan of,H1,P1
2023-06-26 12:56:30,going out from room ,A6,P33
2023-06-26 12:56:31,going out from room ,A6,P33
2023-06-26 17:17:04,making tea,H1,P1
2023-06-26 17:21:38,complete,H1,P1
2023-06-26 17:21:48,dining fan on,H1,P1
2023-06-26 17:27:42,Wi-Fi down,H1,P1
2023-06-26 18:45:03,lighting dhup stick,H1,P1
2023-06-26 19:45:07,Wi-Fi on,H1,P1
2023-06-26 20:09:36,bedroom fan on,H1,P1
2023-06-26 21:29:17,frying potato and snake beans,H1,P1
2023-06-26 21:36:52,complete,H1,P1
2023-06-26 21:49:40,making roti,H1,P1
2023-06-26 21:52:39,complete,H1,P1
2023-06-26 21:53:47,dining fan on,H1,P1
2023-06-26 21:54:01,eating dinner,H1,P1
2023-06-26 22:05:00,cleaning table,H1,P1
2023-06-26 22:05:30,washing dishes ,H1,P1
2023-06-26 22:21:05,complete,H1,P1
2023-06-26 22:21:15,closing kitchen,H1,P1
2023-06-26 22:33:06,dining fan off,H1,P1
2023-06-26 22:40:35,bedroom fan on,H1,P1
2023-06-27 00:51:28,return to room ,A6,P33
2023-06-27 00:51:35,fan on,A6,P33
2023-06-27 01:17:08,light off,A6,P33
2023-06-27 08:20:06,wake up,H1,P2
2023-06-27 08:20:18,bedroom fan off,H1,P2
2023-06-27 08:20:31,cloudy weather,H1,P2
2023-06-27 08:22:05,making tea,H1,P2
2023-06-27 08:26:01,complete,H1,P2
2023-06-27 08:26:24,taking tea in bedroom,H1,P2
2023-06-27 08:51:20,cooking rice,H1,P1
2023-06-27 09:35:03,lighting dhup stick,H1,P1
2023-06-27 09:43:06,eating rice,H1,P1
2023-06-27 09:43:15,dining fan on,H1,P1
2023-06-27 09:52:27,cleaning table,H1,P1
2023-06-27 12:06:42,going out from room ,A6,P33
2023-06-27 12:06:49,fan off,A6,P33
2023-06-28 02:16:57,return to room ,A6,P33
2023-06-28 02:17:04,fan on ,A6,P33
2023-06-28 07:22:43,bedroom fan off,H1,P1
2023-06-28 07:22:50,going to wake up,H1,P1
2023-06-28 07:22:57,normal weather,H1,P1
2023-06-28 07:23:22,making tea,H1,P1
2023-06-28 07:29:36,complete,H1,P1
2023-06-28 07:31:12,taking tea in bedroom,H1,P1
2023-06-28 07:57:22,sweeping house,H1,P1
2023-06-28 08:07:51,mopping house,H1,P1
2023-06-28 08:27:55,cooking rice in pressure cooker,H1,P1
2023-06-28 08:36:41,frying potato and ladies finger,H1,P1
2023-06-28 08:47:36,curry complete,H1,P1
2023-06-28 08:48:27,frying onion ginger garlic and heating curry ,H1,P1
2023-06-28 08:53:45,hating rice,H1,P1
2023-06-28 08:55:11,complete,H1,P1
2023-06-28 09:13:19,flying fish,H1,P1
2023-06-28 09:15:31,lighting dhup stick,H1,P1
2023-06-28 09:27:21,fish complete,H1,P1
2023-06-28 09:42:35,dining fan on,H1,P1
2023-06-28 09:42:41,eating rice,H1,P1
2023-06-28 09:56:39,cleaning table,H1,P1
2023-06-28 09:58:02,dining fan of,H1,P1
2023-06-28 18:49:23,lighting dhup stick,H1,P1
2023-04-09 08:44:55,Cleaning room ,H2-Floor0,P3
2023-04-09 09:33:40,"Boiling water, prepare tea ",H2-Floor0,P3
2023-04-09 10:13:40,Prepare breakfast Roti,H2-Floor0,P3
2023-04-09 11:03:05,"Prepare lunch (frying fish, boiling dal),  (fish curry, daal), rice ",H2-Floor0,P3
2023-04-09 14:32:16,Warming food ,H2-Floor0,P3
2023-04-09 18:52:51,Dhuno deoa hoyechilo ,H2-Floor0,P3
2023-04-09 20:41:53,"Prepare food Boil egg, (egg curry, chichinga curry), Roti",H2-Floor0,P3
2023-04-10 08:17:13',"Boiling water at the kitchen, cleaning room ",H2-Floor0,P3
2023-04-10 09:25:04,Prepare breakfast Uttapam,H2-Floor0,P3
2023-04-10 11:38:09,"Prepare Lunch Egg curry (Koli), boiling rice, then nimpata bhaja",H2-Floor0,P3
2023-04-10 13:57:00,Warming food at Microwave ,H2-Floor0,P3
2023-04-10 18:08:40,Tea  ,H2-Floor0,P3
2023-04-10 20:13:42,Koli's food Aloo Paratha,H2-Floor0,P3
2023-04-10 22:10:27,Cooking Papaya Curry,H2-Floor0,P3
2023-04-11 00:30:50,Microwave  ,H2-Floor0,P3
2023-04-11 04:01:00,No specific event ,H2-Floor0,P3
2023-04-11 08:03:11,"Boiling water (electric kettle) at kitchen, cleaning rooms ",H2-Floor0,P3
2023-04-11 09:19:13,Breakfast Preparation ,H2-Floor0,P3
2023-04-11 11:01:18,"Cooking (Frying, Boiling Rice), then Curry",H2-Floor0,P3
2023-04-11 12:33:58,"Cooking Frying fish, then fish curry",H2-Floor0,P3
2023-04-11 14:17:17,"Microwave, warming food ",H2-Floor0,P3
2023-04-11 15:42:12,Boiling water (in electric kettle) ,H2-Floor0,P3
2023-04-11 21:03:02,"Cooking Vindi Fry, daal, roti, fish curry",H2-Floor0,P3
2023-04-11 22:55:00,Microwave (warming food) ,H2-Floor0,P3
2023-04-12 00:37:55,No explicit event ,H2-Floor0,P3
2023-04-12 07:55:32,"Cooking Koli's tiffin on microwave, cleaning rooms Idli",H2-Floor0,P3
2023-04-12 09:00:17,Breakfast Preparation Idli Fry,H2-Floor0,P3
2023-04-12 11:38:47,"Koli's Lunch Rice, Fish fry",H2-Floor0,P3
2023-04-12 13:08:27,No major event ,H2-Floor0,P3
2023-04-12 14:33:07,Warming food at Microwave ,H2-Floor0,P3
2023-04-12 17:31:12,"Tea on electric kettle, Cutting fruits Watermalon",H2-Floor0,P3
2023-04-12 20:29:10,"Koli's dinner Rice, warming dal",H2-Floor0,P3
2023-04-12 21:23:00,"Cooking Kochur loti, doi fish",H2-Floor0,P3
2023-04-12 23:30:15,Warming food at Microwave ,H2-Floor0,P3
2023-04-13 01:27:25,No major event ,H2-Floor0,P3
2023-04-13 07:38:20,Heating water in electric kettle ,H2-Floor0,P3
2023-04-13 17:10:41,Cutting fruits  Watermelon ,H2-Floor0,P3
2023-04-14 06:43:20,Outdoor garden cleaning (may impact) ,H2-Floor0,P3
2023-04-14 07:23:25,Room cleaning ,H2-Floor0,P3
2023-04-14 09:42:16,"Tea and Breakfast tea, Roti, Sabji",H2-Floor0,P3
2023-04-14 12:18:21,"Cooking Aloo Potol, Enchor, Rice boil",H2-Floor0,P3
2023-04-14 16:47:46,Nothing noticeable ,H2-Floor0,P3
2023-04-14 18:32:31,Cutting fruits at the kitchen Maskmelon,H2-Floor0,P3
2023-04-14 20:54:06,Preparing Coffee ,H2-Floor0,P3
2023-04-14 21:55:12,"Cooking, Warnming food at Microwave Aloo Dum",H2-Floor0,P3
2023-04-15 07:01:56,"Nothing noticeable I got up, went to market",H2-Floor0,P3
2023-04-15 09:10:33,Cleaning room ,H2-Floor0,P3
2023-04-15 10:51:03,"Breakfast Preparation, Cooking Luchi, Mutton Curry, Rice",H2-Floor0,P3
2023-04-15 14:15:49,Warming food ,H2-Floor0,P3
2023-04-15 16:52:19,"Cutting food and vegetables Watermalon, Jhinga, Knudri",H2-Floor0,P3
2023-04-15 19:20:19,Prepare tea ,H2-Floor0,P3
2023-04-15 20:55:44,"Cooking Boiling dal, Knudri bhaja",H2-Floor0,P3
2023-04-15 22:13:30,"Cooking, Warming food at Microwave Dal, warming mutton curry",H2-Floor0,P3
2023-04-16 08:02:39,Cleaning room ,H2-Floor0,P3
2023-04-16 11:33:40,"Cooking Fish Fry, Rice",H2-Floor0,P3
2023-04-16 13:35:40,Cooking Fish curry,H2-Floor0,P3
2023-04-16 14:59:32,"Microwave operation, cleaning kitchen ",H2-Floor0,P3
2023-04-16 18:02:22,No major event ,H2-Floor0,P3
2023-04-16 19:37:07,"Cooking Potol sabji, fish curry",H2-Floor0,P3
2023-04-16 22:05:38,Microwave for warming food ,H2-Floor0,P3
2023-04-16 23:24:53,Cleaning of kitchen ,H2-Floor0,P3
2023-04-17 01:40:55,no major event ,H2-Floor0,P3
2023-04-17 07:33:40,"no major event, kaajer masi came around 8:15 am ",H2-Floor0,P3
2023-04-17 08:59:05,cleaning kitchen ,H2-Floor0,P3
2023-04-17 09:22:50,prepare tea and breakfast  chowmin,H2-Floor0,P3
2023-04-17 11:42:06,"cooking Rice, Kankrol bhaja",H2-Floor0,P3
2023-04-17 13:42:21,mixer - nimpata and holud bata ,H2-Floor0,P3
2023-04-17 14:45:17,warming food ,H2-Floor0,P3
2023-04-17 16:31:07,no major event ,H2-Floor0,P3
2023-04-17 19:10:37,prepare tea ,H2-Floor0,P3
2023-04-17 21:08:12,"Koli food roti, warming milk",H2-Floor0,P3
2023-04-17 22:39:07,"warming food microwave, gas",H2-Floor0,P3
2023-04-18 07:53:46,no major event.. kaaj er masi came around 8:30 am ,H2-Floor0,P3
2023-04-18 09:32:41,"tea, warming milk ",H2-Floor0,P3
2023-04-18 10:05:36,"cooking Lobiya, dhoka dalna, rice, chingri fry",H2-Floor0,P3
2023-04-18 12:27:28,no major event ,H2-Floor0,P3
2023-04-18 13:05:23,warming food ,H2-Floor0,P3
2023-04-18 14:02:38,warming food in microwave  ,H2-Floor0,P3
2023-04-18 16:23:48,"Vegetable cutting Lau, Papaya",H2-Floor0,P3
2023-04-18 20:44:27,"Warming mik, cooking Lau cingri, fish fry, macher jhol, chicken stue for koli",H2-Floor0,P3
2023-04-18 23:43:44,warming food ,H2-Floor0,P3
2023-04-19 08:50:35,Cleaning room ,H2-Floor0,P3
2023-04-19 09:51:02,"Prepare tea, breakfast Oats chilla",H2-Floor0,P3
2023-04-19 11:40:47,"Prepare Koli's food, Boiling rice Rice, Chingri jhol",H2-Floor0,P3
